Student_ID,Name,Age,Gender,Location,Education_Level,Exam_Type,Malpractice_Type,Caught,Date
b0b79ffb-8803-4edf-9682-4950ddd6c20d,Robert Brown,22,Other,Kano,High School,JAMB,Copying from neighbors,No,2024-08-28
aa4d3b1c-5d47-4733-99b9-841cc0bcf222,Adrian Gray,24,Male,Port Harcourt,Undergraduate,NECO,Smuggling of unauthorized materials,Yes,2023-11-03
36dab7a0-03f4-4d07-bf9f-591677eb3ca4,Donald Long,30,Other,Enugu,Undergraduate,University Exam,Use of external assistance,No,2024-01-31
82615cb9-1037-4cd4-b673-30994190a228,Joanne Ware,29,Male,Enugu,High School,NECO,Use of external assistance,No,2023-09-11
40533a1f-d99d-4946-bc35-006296912986,Karen Rodriguez,20,Other,Lagos,Postgraduate,WAEC,Falsification of results,Yes,2024-02-25
28375b4f-1b6f-4a35-a5c9-a511259611ee,Danielle Martin,16,Male,Kaduna,High School,NECO,Cheating with electronic devices,Yes,2024-06-07
7e53c641-28a2-41e6-afa8-6b2718329c33,Phyllis Parker,15,Male,Benin,Undergraduate,WAEC,Copying from neighbors,No,2024-08-03
8b2e61d9-e5ff-4fc0-9297-41d05e144b6e,Linda Jones,30,Male,Lagos,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2024-06-11
eb644e50-49d7-428b-a937-b968f7cfbf00,Peter Campbell,15,Other,Ibadan,Postgraduate,JAMB,Cheating with electronic devices,No,2024-01-22
6f65b1d9-e74d-4a2b-979b-244d1bf5a24c,Ashley Ware MD,20,Male,Abuja,Postgraduate,NECO,Collusion with other candidates,Yes,2024-09-14
0b742547-606c-4b0c-846f-d442b5e777d4,John Casey,23,Female,Ibadan,Undergraduate,WAEC,Impersonation,No,2023-12-13
81b23add-d98e-4606-b8bf-5e0737aa52e9,James Harrison,29,Other,Port Harcourt,Postgraduate,NECO,Impersonation,Yes,2024-12-22
3ee14fa7-a395-4e04-9539-e095ed228f7d,Brittany Leon,16,Male,Kaduna,Undergraduate,University Exam,Copying from neighbors,No,2024-10-02
c097393d-781d-45e3-aa43-3edc9faa693a,Mark White,16,Other,Lagos,Postgraduate,NECO,Cheating with electronic devices,No,2024-04-09
40310aa9-3197-4d62-b9a2-69ea4b28f6de,April Vaughan,28,Other,Enugu,Postgraduate,WAEC,Copying from neighbors,Yes,2023-09-04
bc9c8f97-b5f2-4316-98d0-326df718a38d,Tracy Thornton,22,Male,Benin,Undergraduate,WAEC,Cheating with electronic devices,No,2023-11-25
f8cad4d0-ed75-439e-8eae-6827078d501c,Marissa Lee,16,Male,Enugu,High School,NECO,Copying from neighbors,Yes,2023-11-05
f7385c10-3392-43c9-8d10-a86d4737302b,Kathleen Blake,27,Male,Ibadan,High School,Mock Exam,Collusion with other candidates,No,2024-01-30
3897cb4a-df4a-4c55-b456-988071528f31,Sandra Shaw,25,Female,Kano,Postgraduate,WAEC,Copying from neighbors,No,2025-07-02
9a4c8c07-4716-43a5-8ccb-fc84a575150d,Jessica Harris,16,Male,Kaduna,High School,WAEC,Impersonation,No,2023-10-17
fd86b44d-0b27-422c-b830-a29e5d2eb853,Linda Howard,25,Male,Ibadan,Undergraduate,University Exam,Collusion with other candidates,No,2025-02-03
11b16005-7438-4665-80f5-ab7b159b94b7,Charles Fernandez,27,Female,Kano,Postgraduate,Mock Exam,Use of external assistance,No,2023-09-17
fcb6df4d-1a1d-4a04-814f-51b8d7b1df2c,Megan Williams,17,Other,Ibadan,High School,WAEC,Cheating with electronic devices,No,2024-08-10
227d575e-2ac6-4e2c-af51-0f031e7baf4c,Benjamin Miller,19,Female,Kano,Postgraduate,University Exam,Impersonation,No,2024-11-30
d0a2629e-bb68-456a-b496-06f4fa5e9367,John Peterson,18,Male,Lagos,Undergraduate,University Exam,Impersonation,No,2025-07-07
ac789dcc-6a0b-4c80-b800-0329f155a103,Alison Cox,18,Male,Abuja,High School,University Exam,Smuggling of unauthorized materials,No,2024-08-21
d529e4cc-ce45-4008-8809-498ccedbb9bb,Kenneth Davis,18,Male,Abuja,Undergraduate,Mock Exam,Cheating with electronic devices,No,2024-03-29
044bfaac-4351-48ec-82e1-b6cfc427fe17,Carl Summers,27,Male,Ibadan,Undergraduate,University Exam,Falsification of results,Yes,2023-09-21
99284cbd-4557-4f3f-bb24-7a2f20d45fdf,Joseph Hampton,22,Other,Kano,Postgraduate,University Exam,Collusion with other candidates,Yes,2024-04-08
5d32d045-5b22-4fb5-86d8-d2b8af18c1c4,Bradley Lopez,23,Female,Ibadan,Undergraduate,NECO,Cheating with electronic devices,Yes,2024-01-12
e1377d6e-9dde-4f90-8522-49a92f2f2f04,Melvin Hansen,28,Female,Kaduna,Undergraduate,University Exam,Falsification of results,Yes,2025-05-17
8b1e456d-fc68-46d4-8b10-7fb25fd3a9d2,Peter Prince,26,Female,Port Harcourt,Postgraduate,University Exam,Copying from neighbors,Yes,2023-12-13
fe1ec29f-d670-4aa2-8875-7071360972d6,Kendra Reynolds,29,Male,Kano,Undergraduate,WAEC,Smuggling of unauthorized materials,No,2024-02-27
2b993295-49c7-43f9-8b05-a6496f0c1f27,Timothy Schneider,27,Female,Benin,Undergraduate,University Exam,Falsification of results,Yes,2024-10-30
59eec780-c3b6-42bf-bf8d-52d2ae6cae21,Jonathan Sandoval,24,Female,Port Harcourt,Undergraduate,JAMB,Collusion with other candidates,No,2025-06-04
92eb7d8c-fb67-4fc0-bc2b-eef9cdf86b5e,Erin Benson,25,Female,Benin,Postgraduate,NECO,Impersonation,No,2025-06-07
e4de2f74-0887-4164-93bd-c6a6ad2aea44,Adam Allen,23,Female,Enugu,High School,Mock Exam,Collusion with other candidates,Yes,2025-03-06
86cee23e-9693-4864-a9e1-998ce6cb389e,Joshua Smith,15,Other,Benin,Postgraduate,NECO,Smuggling of unauthorized materials,No,2024-12-11
a42f144a-5276-405c-a45f-3a5f56dc624c,Donald Marks,17,Female,Benin,High School,JAMB,Collusion with other candidates,No,2024-06-02
24be6b36-41f7-4add-b39d-73069f4eea0e,Melissa Montgomery,19,Other,Kaduna,Undergraduate,WAEC,Smuggling of unauthorized materials,No,2024-11-16
a5aa93d8-76a0-47e6-91a1-2f567e71f705,Audrey Martin,27,Other,Kaduna,Postgraduate,WAEC,Falsification of results,No,2024-09-01
0568060b-029b-4afc-94f4-44e2e730ab13,Michelle Andrade,17,Male,Port Harcourt,Postgraduate,JAMB,Collusion with other candidates,Yes,2025-02-15
abe6c44a-f41f-4955-bae3-5a8440b0bee0,Jessica Barnes,27,Female,Kaduna,High School,WAEC,Cheating with electronic devices,No,2024-02-16
77977360-0047-4a71-8812-aa50240f9c1a,Claudia York,22,Other,Port Harcourt,Undergraduate,JAMB,Smuggling of unauthorized materials,No,2024-12-14
8dcbebf1-d931-4d23-8bbe-be57f19da041,Brandon Warner,19,Female,Lagos,Undergraduate,WAEC,Impersonation,No,2024-12-07
3b7db016-0d7b-4d6f-a19f-053f0fffae10,Andrew Cunningham,17,Male,Kano,Undergraduate,JAMB,Impersonation,No,2024-02-04
94b22466-9846-43af-b1e5-7114ca40aa79,Joshua Hughes,21,Other,Benin,Undergraduate,University Exam,Cheating with electronic devices,No,2024-08-11
8717f4f2-dff3-4eea-9bb0-11af52209e48,Mike Oconnor,29,Female,Abuja,Undergraduate,WAEC,Falsification of results,Yes,2023-09-16
64332377-89f0-4afb-85ef-10555ecd6dc7,Mrs. Whitney Garcia DDS,15,Female,Abuja,Postgraduate,NECO,Use of external assistance,Yes,2024-12-15
8711963d-9711-4bae-97b2-133ae50cad4f,Miss Tanya Walker,20,Other,Kano,Undergraduate,Mock Exam,Smuggling of unauthorized materials,No,2023-11-02
c07a3731-a8aa-4c90-915c-0c8194f65ef5,Deborah Colon,22,Female,Kano,High School,University Exam,Smuggling of unauthorized materials,Yes,2025-03-26
53ca8bc3-816b-4e81-9168-c7777265d76c,David Pollard,21,Female,Kaduna,Undergraduate,WAEC,Use of external assistance,Yes,2024-09-04
3f5a8910-e9bf-4d9f-82d1-a45b59bd50fa,Hannah Miller,21,Female,Abuja,Postgraduate,WAEC,Falsification of results,Yes,2025-02-21
472578a8-8c1f-45b6-a852-249e037b35b6,Richard Ortiz,26,Female,Port Harcourt,Undergraduate,WAEC,Impersonation,No,2025-01-30
12995dd4-c85c-4980-92a5-24fc7a473f35,Shannon White,25,Other,Kaduna,Postgraduate,University Exam,Copying from neighbors,Yes,2024-06-14
635d0c1f-2c23-49ca-9d16-8f51b80f04ae,Susan Randolph,26,Female,Benin,Postgraduate,NECO,Falsification of results,No,2023-09-06
e0ca7dc8-450e-4381-97f3-69094fb71c54,Amanda Macdonald,17,Other,Kano,Undergraduate,WAEC,Collusion with other candidates,No,2024-08-16
703959b7-818d-4b63-be9c-de0075c6c54b,Michelle Guerrero,18,Male,Enugu,Postgraduate,NECO,Copying from neighbors,No,2024-08-11
23210f69-4559-43a8-826e-217b61681072,Tabitha Guerra,28,Other,Kano,Postgraduate,University Exam,Smuggling of unauthorized materials,Yes,2023-12-20
6b1be70e-b8bb-437e-8ec5-029ed00261a6,Julia Roy,30,Other,Kano,Postgraduate,NECO,Smuggling of unauthorized materials,No,2023-08-17
5cbc5bb2-5e94-4b07-b90e-a3f59bf2f6a8,Jason Gibbs,19,Male,Enugu,Undergraduate,Mock Exam,Cheating with electronic devices,No,2024-10-02
e051b367-5ca6-4bd6-9719-4edb6f617d9e,David Hawkins,15,Female,Kano,High School,University Exam,Copying from neighbors,No,2024-08-21
d0a274cd-2444-4d6a-b0a9-77033116149f,Amy Davis,28,Other,Benin,Undergraduate,University Exam,Smuggling of unauthorized materials,Yes,2025-03-22
53fab901-9829-415f-b7f0-ae860bc5dfe3,Jodi Morgan,17,Other,Lagos,High School,JAMB,Cheating with electronic devices,No,2024-07-19
dc146e8b-5866-4301-9185-c8d89bca6134,Jeffrey Brock,22,Other,Ibadan,High School,University Exam,Copying from neighbors,No,2024-03-22
e0ff48bc-194c-4b16-98a3-ff84772b97de,Elizabeth Alexander,18,Other,Abuja,Undergraduate,Mock Exam,Falsification of results,No,2024-08-23
61add959-1a3f-4cb0-9e23-0da81f1b9b64,Oscar Fleming,16,Other,Benin,Postgraduate,NECO,Smuggling of unauthorized materials,Yes,2025-03-24
9992ec5a-4fde-4aa1-8493-a184b258df84,Carlos Lee,22,Female,Lagos,Undergraduate,JAMB,Impersonation,Yes,2023-09-26
72fa0ea6-64c1-4d61-a359-66d959da8297,Brett Schwartz,29,Male,Port Harcourt,High School,Mock Exam,Use of external assistance,No,2024-09-25
aaeaac19-8213-4a7e-99f0-9daee8cf91c1,Devon Gomez,28,Male,Kano,High School,NECO,Falsification of results,Yes,2024-12-30
346cf565-153b-4fae-b34b-d357e20c1402,Caroline Haynes,26,Other,Ibadan,Postgraduate,Mock Exam,Collusion with other candidates,No,2024-10-03
5a6f8c44-addf-486d-8e40-fbb6b875c22d,Brian Tucker,24,Female,Ibadan,Postgraduate,WAEC,Collusion with other candidates,No,2024-11-17
3e7342eb-ede0-4632-808e-80a12c9b5b45,Michael Flores DDS,16,Female,Kano,Postgraduate,NECO,Collusion with other candidates,Yes,2024-03-27
ed5bb28f-3eea-4791-a951-136ef731f5eb,Alfred Murphy,25,Male,Kaduna,Undergraduate,NECO,Copying from neighbors,No,2024-08-04
1a8f873c-01bd-4849-987e-92600915a8b3,Jacqueline Morales,28,Female,Benin,High School,WAEC,Smuggling of unauthorized materials,No,2025-01-23
2ecf9c37-f824-45e9-815f-00c4c6e33f13,Brandon Charles,26,Female,Benin,Undergraduate,Mock Exam,Cheating with electronic devices,Yes,2024-01-01
f99b34d9-1bd6-4582-8f74-d7fd1f69118c,Jimmy Brown,29,Other,Enugu,High School,Mock Exam,Smuggling of unauthorized materials,Yes,2025-06-24
95abe0eb-4e19-4070-b50e-b39a6f238a80,Michael Walker,28,Male,Benin,Undergraduate,JAMB,Falsification of results,No,2025-05-04
dbd9abde-3a21-4cb0-afbb-44541c958757,Brandon Harper,25,Other,Kano,Postgraduate,University Exam,Falsification of results,No,2025-08-01
f4f40249-4cf9-4ae9-b67c-d5fcb17a5b3c,Timothy Russell,16,Male,Abuja,Postgraduate,University Exam,Cheating with electronic devices,Yes,2024-10-09
0f380617-2873-4b58-8ef9-49e009305435,April Gilbert,20,Female,Benin,High School,University Exam,Collusion with other candidates,Yes,2025-04-03
04e3542a-e5ed-42a2-a1af-e22abb137fc2,James Prince,24,Male,Ibadan,High School,JAMB,Impersonation,Yes,2024-10-30
ba5933a1-e60b-42c7-83b4-d884aba34154,Paul Malone,26,Other,Kano,High School,University Exam,Use of external assistance,No,2024-10-29
0b16c229-f755-4e2f-8145-a2f946ab98a0,Paul Brown,22,Female,Abuja,Postgraduate,WAEC,Cheating with electronic devices,Yes,2024-09-19
9be4acb4-0b9f-4062-9ad7-80c823d5bda5,Jennifer Kennedy,30,Male,Kano,Postgraduate,NECO,Copying from neighbors,No,2025-02-05
40c97055-763e-4c7a-900c-dc4246961b82,Anthony Gardner,15,Male,Enugu,High School,University Exam,Use of external assistance,Yes,2023-08-10
0f6f40eb-a189-4231-b833-28834b5500f5,David Nguyen,30,Male,Port Harcourt,Undergraduate,WAEC,Use of external assistance,Yes,2024-10-24
59a3ffdd-716f-4438-93ab-f4d2bb8f0298,Kelly Lamb,18,Female,Enugu,Undergraduate,NECO,Smuggling of unauthorized materials,Yes,2024-02-23
59417607-707f-4b81-8dc6-56a11f8b18bf,Lance Hernandez,19,Male,Lagos,Postgraduate,NECO,Smuggling of unauthorized materials,No,2024-02-04
e0f75db6-2300-4b9d-88d6-d57b8da82e98,Sarah Mathews,21,Other,Kano,Undergraduate,Mock Exam,Use of external assistance,No,2024-05-10
bb4d60a0-694c-4076-a2e8-70552bc8dbcb,Alexa Miller,21,Male,Abuja,High School,WAEC,Copying from neighbors,No,2024-12-11
990fe286-1912-488f-a89e-a4dac7971009,Martin Hall,26,Female,Enugu,High School,NECO,Impersonation,Yes,2023-12-04
3ae497fb-0909-4634-90e5-f90936575da1,Sara Scott,22,Other,Ibadan,Postgraduate,WAEC,Falsification of results,No,2025-02-20
d96d4add-5ed4-4881-9a98-916a5c2824bc,Roberta Hughes,21,Other,Port Harcourt,Postgraduate,University Exam,Impersonation,Yes,2024-05-18
ea9eb060-21e8-42ba-a1ef-1338651b00ad,Caitlin Nichols,22,Female,Kaduna,High School,NECO,Smuggling of unauthorized materials,Yes,2025-05-13
fc419cb2-8111-401c-b1aa-10d79a70c46e,Madeline Ortega,15,Female,Enugu,High School,University Exam,Falsification of results,No,2025-03-14
660ca7e2-2c9d-43b5-9ab5-7caeebb967d6,Keith Crawford,26,Other,Kano,Undergraduate,WAEC,Cheating with electronic devices,Yes,2025-04-08
2d28b100-197c-4c2e-90c7-3eb144102b64,Rodney Velazquez,15,Female,Port Harcourt,High School,WAEC,Falsification of results,No,2025-03-12
ee432f4e-8669-434b-bce3-05c934b62929,Andrew Gill,24,Other,Kaduna,Undergraduate,University Exam,Cheating with electronic devices,Yes,2024-10-26
aa44fec3-692b-43b3-9dfd-c838f982a791,Julie Guerra,23,Male,Ibadan,High School,Mock Exam,Collusion with other candidates,Yes,2025-04-04
011a93b4-ad14-47f8-8368-9eec171370ec,Mr. Kevin Yang,25,Female,Abuja,Undergraduate,University Exam,Use of external assistance,Yes,2024-06-23
4c859d54-7caf-4a0d-adfe-734ce1958932,Michael Jones,16,Male,Abuja,Undergraduate,WAEC,Smuggling of unauthorized materials,Yes,2023-09-23
f3b691e4-eef1-4492-bff8-b96b8a40937a,Peter Tanner,24,Other,Kano,High School,WAEC,Use of external assistance,Yes,2024-08-11
aa3c081d-1c00-4c99-8e15-5ea3d7fd4692,Scott Schultz,15,Male,Benin,Undergraduate,Mock Exam,Copying from neighbors,No,2024-09-28
a6e51f70-576b-486a-9248-fa27c981c771,Christopher Goodwin,20,Female,Kano,Postgraduate,JAMB,Use of external assistance,Yes,2023-09-18
15a6d91d-200d-4013-b151-ca140a9ec6cd,Pamela Ross,15,Female,Kaduna,Undergraduate,Mock Exam,Cheating with electronic devices,No,2025-03-06
89d8fdd6-735e-4597-9129-26f555e792ad,Trevor Price,17,Female,Benin,Postgraduate,JAMB,Cheating with electronic devices,No,2024-11-27
572c4c5b-1bbe-43ed-b0d5-d5cc5cf0fd2e,Debra Smith,20,Female,Kano,Undergraduate,WAEC,Copying from neighbors,Yes,2024-10-02
d83de30e-dda3-4c17-a47b-d6d610a17377,Cindy Parker,22,Other,Lagos,High School,WAEC,Collusion with other candidates,Yes,2025-08-01
a2594282-fa7f-4ebb-8b74-2a70d00abe98,Michael Hernandez,30,Female,Kaduna,High School,NECO,Falsification of results,Yes,2023-09-30
9e9f6f20-96b3-49f3-87a1-ce8323a9299e,Patrick Delgado,28,Male,Enugu,High School,University Exam,Use of external assistance,No,2024-11-24
1ae231cf-f7d1-4e13-b6de-a89f7835387e,Shaun Foster,23,Male,Enugu,High School,Mock Exam,Use of external assistance,Yes,2024-07-02
58f844ea-5963-426a-8e03-031185162b7f,Kathryn Ward,20,Male,Lagos,Undergraduate,WAEC,Smuggling of unauthorized materials,No,2023-11-27
d89509d2-eebf-4dd3-ba40-269ee6d7e95e,Natalie Thompson,24,Female,Abuja,Postgraduate,University Exam,Cheating with electronic devices,No,2024-10-20
0ea188f0-267a-43f4-8bba-cf00aa785fc6,Christopher Ramsey,21,Female,Ibadan,Postgraduate,Mock Exam,Collusion with other candidates,No,2024-11-27
f99a3925-04f5-4e55-b1a5-9343e6b89f0f,Tabitha Peters,26,Other,Benin,High School,Mock Exam,Falsification of results,Yes,2024-06-01
0510bd4c-3839-42f2-9eee-88137b244b0f,Charles Richardson,19,Male,Kaduna,High School,NECO,Copying from neighbors,No,2024-12-26
44d2f421-a023-47f2-9603-130a655c2271,Gabriel Russell,15,Female,Lagos,Postgraduate,University Exam,Falsification of results,No,2023-11-14
44454c71-745b-46e4-8702-294eb31519fe,Caroline Miller,18,Male,Port Harcourt,Undergraduate,University Exam,Cheating with electronic devices,Yes,2025-07-10
0472599f-f8a2-4edb-857a-42c7bd341d00,Timothy Romero,23,Male,Lagos,High School,Mock Exam,Smuggling of unauthorized materials,No,2024-02-15
32bec44c-ce31-4ec7-bb44-8ac2044411b8,Anthony Lucas,29,Other,Abuja,Postgraduate,WAEC,Copying from neighbors,Yes,2024-09-17
8c43672a-7d62-4762-9c81-d7e2a9e9534c,Courtney Olsen DVM,27,Male,Lagos,Undergraduate,NECO,Collusion with other candidates,No,2025-03-30
59c67d0c-6c05-442d-a8a7-1339c7352776,Anne Davis,23,Female,Kaduna,Postgraduate,JAMB,Impersonation,No,2024-11-07
22e07ce9-6a84-4f75-9b98-577195486b3c,Lori Lopez,23,Male,Abuja,High School,NECO,Falsification of results,Yes,2024-09-28
26b1c162-00e9-4a98-a9e1-a81d405645ad,Jennifer Woods,19,Male,Kano,Undergraduate,University Exam,Impersonation,No,2025-05-06
53e39e57-32d2-49b2-bb20-5ad130461216,Julie King,18,Other,Enugu,High School,University Exam,Impersonation,No,2024-09-12
0f891db8-a162-4325-a125-6b86d9e34f2c,Manuel Zhang,23,Male,Abuja,High School,JAMB,Falsification of results,Yes,2024-09-14
04b24c52-0951-4fb4-a2a2-86ea718cabe0,Tabitha Payne,21,Female,Kano,High School,NECO,Impersonation,No,2024-10-24
2fed9cda-645b-44bb-a658-f522b202b65e,Megan Day,16,Other,Ibadan,Undergraduate,NECO,Cheating with electronic devices,No,2025-05-24
b794a95e-4ee0-4f7e-8a40-d18ed496548a,Mark Fleming,29,Other,Port Harcourt,High School,University Exam,Cheating with electronic devices,Yes,2025-06-15
836d761c-1f91-4782-8e84-e3a6b81caee7,Aaron Shepard,18,Male,Lagos,High School,NECO,Collusion with other candidates,No,2024-12-18
b637606b-da9c-46e9-a3db-6b7b53f7374c,Jose Cooper,26,Other,Abuja,Postgraduate,Mock Exam,Impersonation,Yes,2023-08-20
11dae91d-c75f-42b3-80bc-e929712333dc,Terry Dunlap,15,Male,Port Harcourt,Postgraduate,University Exam,Falsification of results,Yes,2024-07-03
6dd21f58-c9e7-4dea-a4e5-f4903e06afec,Jodi Cain,17,Female,Abuja,High School,University Exam,Cheating with electronic devices,Yes,2024-08-24
92e91bdc-44b2-497d-b0a1-831ab0db9b49,Lauren Ware,28,Other,Kaduna,Undergraduate,WAEC,Smuggling of unauthorized materials,No,2024-04-26
12e3eacb-fcd8-4034-8aaa-8850592310b8,Sarah Smith,20,Female,Port Harcourt,High School,JAMB,Impersonation,No,2024-12-27
2d14bdc0-abb2-478b-a4ff-b12ff43dbdaf,Melissa Franco,19,Male,Port Harcourt,Postgraduate,JAMB,Smuggling of unauthorized materials,No,2024-02-22
f435c3f8-d321-48f3-9e7e-2064326dec94,James Meyer,30,Male,Abuja,Undergraduate,University Exam,Collusion with other candidates,No,2023-08-24
541109d3-a3ac-49d2-ab53-f19d0c3b5567,Brian Schroeder,21,Other,Port Harcourt,Postgraduate,Mock Exam,Falsification of results,Yes,2024-05-08
719c9d54-017f-4cfa-9a37-70638114a820,Christopher Barnes,27,Other,Enugu,Undergraduate,Mock Exam,Falsification of results,No,2024-02-19
bb0d1ca3-61bf-4bd5-9cc6-7c7798edb166,Clifford Marshall,26,Other,Enugu,Undergraduate,JAMB,Collusion with other candidates,Yes,2025-07-20
43f42096-ace9-4555-811c-e0f59277b485,Robin Hayes,25,Other,Port Harcourt,High School,JAMB,Cheating with electronic devices,No,2024-12-29
5d6d114d-b246-43ec-82bb-271efd068471,Barbara Lopez,26,Other,Port Harcourt,High School,WAEC,Collusion with other candidates,Yes,2024-07-31
f5e62174-034a-4b02-a388-9a182f4a8e0c,Keith Harris,23,Other,Lagos,High School,Mock Exam,Falsification of results,No,2024-02-26
ed5bd6bb-39a0-4f06-925b-09b807113205,Michael Rivera,26,Male,Kano,High School,Mock Exam,Impersonation,No,2023-10-01
ea837ef6-0a3d-4bfa-a46f-a25d965ce90f,Kelly Alvarez,15,Other,Enugu,Postgraduate,Mock Exam,Collusion with other candidates,Yes,2023-09-13
fceb02d2-6f8d-4fcf-bd4c-2e0cee4f03f6,Robert Horton,30,Other,Ibadan,High School,University Exam,Cheating with electronic devices,Yes,2024-11-21
c7e3a28b-1d3c-4f21-8402-e1280c13be2e,David Gordon,16,Male,Port Harcourt,High School,Mock Exam,Smuggling of unauthorized materials,Yes,2024-07-23
06a8da47-7058-4459-86b9-b92dabe6eb8a,Thomas Evans,25,Other,Port Harcourt,High School,JAMB,Use of external assistance,Yes,2024-05-23
0f33b1f3-6843-4443-889d-07cf335dcc2f,Pamela Young,25,Male,Lagos,High School,Mock Exam,Use of external assistance,Yes,2025-08-03
ff512fc7-dea7-4b41-bed0-1d9640b78d01,George Rose,18,Other,Enugu,High School,JAMB,Use of external assistance,No,2023-11-27
639fd7ea-a3e0-4a0d-9577-6a580fc3dc0e,Chad Reyes,18,Female,Ibadan,Undergraduate,NECO,Collusion with other candidates,No,2023-10-10
fcabcf8b-440a-4209-bbf0-0cda16220068,Michael Garcia,30,Other,Enugu,High School,Mock Exam,Use of external assistance,No,2024-11-01
cf5cfb67-597f-4294-9383-0b8076f6a6b0,Joan Wilson,22,Other,Kano,Undergraduate,JAMB,Use of external assistance,No,2025-04-03
3c57eec0-25ee-4c3c-849e-c022c397ff02,James Wells,19,Male,Lagos,Postgraduate,Mock Exam,Smuggling of unauthorized materials,Yes,2025-06-06
353b0404-211f-47ae-9397-d3d2e40643b2,Monica Carlson,20,Other,Enugu,Postgraduate,NECO,Use of external assistance,Yes,2024-12-20
09820440-d599-4d0e-a6a2-454a1f1cf19e,Whitney Mcguire,30,Male,Enugu,Postgraduate,WAEC,Collusion with other candidates,No,2024-06-26
13a05f7d-d435-47bb-95e0-4b90382d216e,Miss Samantha Campbell,25,Male,Abuja,Postgraduate,JAMB,Smuggling of unauthorized materials,Yes,2025-06-10
11d58a83-112a-4e95-a2a7-837568ed0d8c,Rodney Whitaker,23,Male,Port Harcourt,Postgraduate,WAEC,Impersonation,No,2025-03-07
48325eb6-f0cc-4c57-a7c4-a918585bb4df,James Davidson,18,Other,Lagos,High School,University Exam,Smuggling of unauthorized materials,No,2024-11-06
c393ff2e-84b6-476f-a0bf-14dcf832063c,Leah Medina,20,Female,Benin,Undergraduate,JAMB,Copying from neighbors,No,2024-05-22
493c2139-5c22-45f8-b791-f4956ee9d8cd,Lori Baker,18,Female,Port Harcourt,High School,University Exam,Cheating with electronic devices,Yes,2025-01-23
7739a8dc-3aed-4570-855b-65956d4066c8,Morgan Hart,24,Male,Enugu,Undergraduate,WAEC,Cheating with electronic devices,No,2024-05-21
e5a0ecae-bddc-4c8f-9889-b7ce35d4b18f,Sara Meyer,20,Female,Kano,Postgraduate,WAEC,Copying from neighbors,Yes,2024-10-07
cbb3977b-2ffd-48bc-88e2-dbec1215be13,Sherry Hart,25,Other,Benin,Postgraduate,WAEC,Smuggling of unauthorized materials,Yes,2023-11-18
ae822692-3875-4ec7-ac98-b2f7e59c36a7,Edward Miller,28,Male,Lagos,High School,JAMB,Collusion with other candidates,Yes,2024-07-31
3f397897-5877-4646-aa6f-1d5f7831b373,Roger Williams,28,Other,Ibadan,Postgraduate,JAMB,Impersonation,Yes,2024-08-09
e0cf6035-4463-48d4-816d-bb8cc9192786,Jaclyn Price,18,Male,Kaduna,Postgraduate,Mock Exam,Falsification of results,No,2025-04-18
81d91fa5-8491-4831-98b8-855e3d593d93,Nicole Davis,19,Male,Enugu,High School,University Exam,Cheating with electronic devices,No,2024-04-11
bf3ff7d9-60cd-4e83-89c6-8b4924f6a98c,Isabella Grant,30,Male,Abuja,High School,NECO,Collusion with other candidates,No,2024-03-02
fc79dec8-c8f1-4b1a-bb06-340c3f657de3,Scott Sanders,17,Female,Abuja,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2023-12-07
cc153865-7ce0-401c-a3ca-ff31f30fee4c,Joseph Martin,23,Male,Kaduna,High School,JAMB,Smuggling of unauthorized materials,No,2025-08-03
c92e6229-66f4-49f7-9d1c-541e1bbba3e8,Alison Osborn,20,Female,Lagos,Undergraduate,University Exam,Smuggling of unauthorized materials,No,2023-11-28
fe32934b-ac12-4761-a9f2-f992922f9385,Cindy Alvarez,22,Female,Lagos,High School,WAEC,Cheating with electronic devices,No,2024-11-25
4da72a3e-f039-4d54-8f77-a30e93746b58,Kristine Moore,28,Other,Port Harcourt,Postgraduate,WAEC,Falsification of results,No,2023-09-04
71c54a43-7cd7-482b-857d-cdd65f7ee750,Patrick Martin,28,Other,Benin,Postgraduate,NECO,Smuggling of unauthorized materials,No,2025-01-17
f00e63a2-a7b8-436c-a547-72262451e2a8,Jacob Armstrong,17,Female,Lagos,Postgraduate,Mock Exam,Copying from neighbors,Yes,2024-12-04
814774e0-c8dc-4769-ac37-25e977564e14,Katelyn Kelley,18,Female,Kano,High School,NECO,Falsification of results,Yes,2024-11-20
15665d2a-79dd-4e1a-b589-f38a61d04484,Thomas Douglas,19,Male,Kaduna,High School,University Exam,Collusion with other candidates,Yes,2023-12-14
c3c0cbc2-97be-4d5d-8f4a-f0044f5063f6,Tasha Roberts,23,Female,Abuja,High School,University Exam,Copying from neighbors,No,2024-10-04
ed39896e-b6ac-44cb-8a1e-7602e238c64b,Christopher Norman,25,Female,Benin,High School,Mock Exam,Copying from neighbors,No,2024-11-09
2c8f2318-f9d3-4938-a0fe-0d3ab7cd2dd9,Lori Carr,18,Female,Kano,High School,Mock Exam,Copying from neighbors,Yes,2024-10-29
f5e1eeb8-0aba-4ab7-aa2a-8b944f56eb31,Hector Perez,18,Other,Abuja,Undergraduate,Mock Exam,Impersonation,No,2023-08-16
